,2020-03-31,2019-03-31,2018-03-31,2017-03-31
NESTLEIND.NS,,,,
NETWORK18.NS,561400000,-1776000000,-1733300000,-2707900000
NEULANDLAB.NS,162105000,164416000,120629000,468646000
NEWGEN.NS,NaN,NaN,NaN,NaN
NEXTMEDIA.NS,-396111000,-142961000,-76766000,-81475000
NFL.NS,-1810600000,2950800000,2127600000,2079200000
NH.NS,1190520000,592770000,514020000,829740000
NHPC.NS,33247200000,28357900000,27847000000,34803300000
NIACL.NS,14467100000,6098766000,21904936000,10503962000
NIBL.NS,-193102000,-138051000,-204566000,-198884000
NIITLTD.NS,NaN,NaN,NaN,NaN
NILAINFRA.NS,164935000,200125000,199955000,148710000
NILASPACES.NS,20554000,28893000,14006000,72900000
NILKAMAL.NS,1424275000,1176944000,1238584000,1243456000
NIPPOBATRY.NS,104414000,265698000,309937000,211227000
NIRAJISPAT.NS,NaN,NaN,NaN,NaN
NITCO.NS,-722021000,-600572000,1847608000,-335527000
NITINFIRE.NS,,,-1672061000,-636032000
NITINSPIN.NS,238172000,641069000,523859000,573496000
NKIND.NS,-62692825,-186495188,-32059320,-48406701
NLCINDIA.NS,14529800000,15373500000,19567800000,24566600000
NMDC.NS,35737500000,46183700000,38079600000,25432100000
NOCIL.NS,1306700000,1848500000,1699300000,971100000
NOIDATOLL.NS,NaN,NaN,NaN,NaN
NORBTEAEXP.NS,-16067689,-4493215,-529033,76931
NRAIL.NS,1167488000,946435000,902440000,497319000
NRBBEARING.NS,331800000,1099000000,929000000,530600000
NSIL.NS,NaN,NaN,NaN,NaN
NTL.NS,NaN,NaN,NaN,NaN
NTPC.NS,119019800000,140344900000,105015000000,107139400000
NUCLEUS.NS,889900000,745400000,625500000,661600000
NXTDIGITAL.NS,1096772000,-3038511000,-2310154000,-2039087000
OAL.NS,861888000,571432000,249816000,278860000
OBEROIRLTY.NS,6893302000,8169335000,4588032000,3785876000
OCCL.NS,747685000,765208000,568537000,505765000
OFSS.NS,14622170000,13858980000,12370410000,11853850000
OIL.NS,38155600000,32378000000,27346200000,15965600000
OILCOUNTUB.NS,-621302000,-830031000,-369832000,-894307000
OISL.NS,,-1633384000,-2548574000,-2076601000
OLECTRA.NS,135301000,-158141000,88927000,84194000
OMAXAUTO.NS,435831000,4333000,76579000,-21894000
OMAXE.NS,-971400000,486500000,851800000,1052590000
OMKARCHEM.NS,-146362000,-168746000,-1039681000,-1093588000
OMMETALS.NS,156760000,164646000,256826000,130646143
ONELIFECAP.NS,-16303000,-802000,492000,-40991000
ONEPOINT.NS,NaN,NaN,NaN,NaN
ONGC.NS,115601480000,339380080000,260679860000,291691190000
ONMOBILE.NS,275830000,188870000,113450000,140900000
ONWARDTEC.NS,62377000,101341000,67162000,40992000
OPTIEMUS.NS,-848500000,-414100000,,67400000
OPTOCIRCUI.NS,-13795844000,516084529,355898248,-5083048206
ORBTEXP.NS,262648000,257518000,270354000,214445000
ORICONENT.NS,255947000,403345000,224627000,511556000
ORIENTABRA.NS,205591000,161747000,169923000,70110000
ORIENTALTL.NS,20499000,8175000,76827000,7188000
ORIENTBELL.NS,71191000,92828000,398446000,150164000
ORIENTCEM.NS,865897000,475517000,442214000,-320985000
ORIENTELEC.NS,786200000,693100000,640300000,1418784000
ORIENTHOT.NS,-82590000,915852000,61243000,49824000
ORIENTLTD.NS,-14036000,9885000,37300000,24896000
ORIENTPPR.NS,199279000,1016497000,492889000,108750000
ORIENTREF.NS,NaN,NaN,NaN,NaN
ORISSAMINE.NS,-766932000,-4516307000,-2529577000,65643000
ORTEL.NS,-348588000,-512284000,-953342000,14305000
ORTINLABSS.NS,-5639000,12800000,6792000,5032000
OSWALAGRO.NS,323883930,263812690,272170890,310955290
PAEL.NS,-10300000,33563000,-29182000,11178000
PAGEIND.NS,3432230000,3939420000,3469760000,2662820000
PAISALO.NS,541324000,563834000,577499000,518780709
PALASHSECU.NS,NaN,NaN,NaN,NaN
PALREDTEC.NS,-46070243,-112481043,-64228868,-129321685
PANACEABIO.NS,NaN,NaN,NaN,NaN
PANACHE.NS,19088000,37155186,48590471,44245046
PANAMAPET.NS,287775000,518837000,609730000,438005000
PAPERPROD.NS,,,,
PARABDRUGS.NS,-286400000,-414000000,-575480000,-1080860000
PARACABLES.NS,263466813,291596426,146929741,146258239
PARAGMILK.NS,NaN,NaN,NaN,NaN
PARSVNATH.NS,-3632395000,-3673768000,-3239375000,-1488704000
PATELENG.NS,111310000,1541460000,1047890000,-1028890000
PATINTLOG.NS,NaN,NaN,NaN,NaN
PATSPINLTD.NS,-240200000,-23602000,-43459000,100054000
PCJEWELLER.NS,NaN,NaN,NaN,NaN
PDMJEPAPER.NS,272125000,167424000,191470000,205780000
PDSMFL.NS,810765000,791898000,195329000,384645000
PEARLPOLY.NS,-111488000,-48644000,-26315000,-6388000
PEL.NS,-5533100000,16896200000,51202800000,12520400000
PENIND.NS,534000000,666600000,904900000,497800000
PENINLAND.NS,-5119500000,-5990700000,-4523900000,-2224400000
PERSISTENT.NS,3402890000,3516790000,3230880000,3014650000
PETRONET.NS,27033500000,22305600000,21104400000,17231300000
PFC.NS,94772500000,126402700000,87966900000,22361000000
PFIZER.NS,5091300000,4290500000,3600700000,3367800000
PFOCUS.NS,-863200000,-329500000,-444000000,955900000
PFS.NS,1099989000,1841426000,-1002345000,3453328000
PGEL.NS,26147000,99425000,74850000,33618000
PGHH.NS,,,,
PGHL.NS,,,,
PGIL.NS,217283000,671092000,230893000,419887000
PHILIPCARB.NS,2875015000,3826664000,2296009000,686885000
PHOENIXLTD.NS,3884980000,4969954000,2558311000,1909646000
PIDILITIND.NS,11220500000,9283900000,9660900000,8632200000
PIIND.NS,4566000000,4102000000,3676000000,4594412000
PILANIINVS.NS,1749453000,20172284000,1339696000,427313000
PILITA.NS,NaN,NaN,NaN,NaN
PIONDIST.NS,-1491900000,-670800000,700100000,-300837374
PIONEEREMB.NS,82893000,40067000,-58188000,-193116000
PITTIENG.NS,NaN,NaN,NaN,NaN
PKTEA.NS,-36174000,29322000,62732000,9981134
PLASTIBLEN.NS,371754000,311671000,273152000,327059000
PNB.NS,4849300000,-95500200000,-121112700000,12392200000
PNBGILTS.NS,1863546000,528578000,14143000,1671738000
PNBHOUSING.NS,NaN,NaN,NaN,NaN
PNC.NS,13039000,9753000,25417000,-14097000
PNCINFRA.NS,5498848000,3513643000,2430073000,1182781000
PODDARHOUS.NS,-195885000,-72480000,-74810000,22211000
PODDARMENT.NS,212537000,165388000,191050000,202660000
POKARNA.NS,707291000,806783000,422420000,772060000
POLYCAB.NS,7656180000,5003060000,3585610000,2329560000
POLYMED.NS,958779000,653990000,705939000,551253000
POLYPLEX.NS,4938208000,5836529000,2841172000,3613865000
PONNIERODE.NS,309400000,84300000,33400000,159200000
POWERGRID.NS,110594000000,100335200000,82040000000,74507300000
POWERINDIA.NS,NaN,NaN,NaN,NaN
POWERMECH.NS,1307520000,1431800000,908100000,646504202
PPAP.NS,NaN,NaN,NaN,NaN
PPL.NS,247500000,285500000,,
PRABHAT.NS,,-405000,8121000,469426000
PRADIP.NS,-310731000,171085000,-142686000,-1985488000
PRAENG.NS,-53456000,-145574000,-222132000,-239746000
PRAJIND.NS,704363000,682075000,394877000,445999000
PRAKASH.NS,1181900000,5392200000,3862500000,810000000
PRAKASHSTL.NS,-2379000,137428324,-2407633379,-1515555403
PRAXIS.NS,NaN,NaN,NaN,NaN
PRECAM.NS,260186000,82043000,460960000,665880000
PRECOT.NS,-165221000,-82697000,-57675000,-236262000
PRECWIRE.NS,318244000,418272000,359827000,225444000
PREMEXPLN.NS,NaN,NaN,NaN,NaN
PREMIER.NS,-670700000,-1965990000,-1239924000,-1086664000
PREMIERPOL.NS,62100000,44617014,46944241,36057349
PRESSMN.NS,53224000,65496000,83203000,68660000
PRESTIGE.NS,5486000000,4419000000,4246000000,3734000000
PRICOLLTD.NS,-467437000,-937447000,609318000,92075000
PRIMESECU.NS,78900000,126300000,143048000,134131000
PRINCEPIPE.NS,1125070000,821320000,727660000,741820000
PROZONINTU.NS,-41650000,65235000,-70055000,16090000
PRSMJOHNSN.NS,-206500000,1096000000,550000000,142500000
PSB.NS,-9907983000,-5434779000,-7437977000,2010842000
PSL.NS,-1373000000,-1715606000,-2093535000,-7525971000
PSPPROJECT.NS,1283092000,892101000,659989000,416134000
PTC.NS,4060600000,4897500000,1648500000,5058100000
PTL.NS,439357000,398534000,458339000,302901000
PUNJABCHEM.NS,107500000,168000000,171800000,-199300000
PUNJLLOYD.NS,,,-718200000,-8704300000
PURVA.NS,883500000,1143500000,914000000,1289000000
PVR.NS,268500000,1894000000,1240200000,958400000
QUESS.NS,-4318780000,2565490000,3097619000,1218794000
QUICKHEAL.NS,744110000,918240000,830050000,532270000
RADAAN.NS,,-79738638,7465736,10232329
RADICO.NS,2291399000,1941329000,1239614000,801678000
RADIOCITY.NS,282075000,616183000,517170000,366591000
RAIN.NS,,,,
RAJESHEXPO.NS,12058910000,12921265000,12658608000,12436333000
RAJRATAN.NS,330400000,267100000,170912000,189067992
RAJSREESUG.NS,-493524000,-418426000,-125778000,300466000
RAJTV.NS,118908,53950111,-13724718,-47839672
RALLIS.NS,1836880000,1547839000,1670169000,2970697000
RAMANEWS.NS,-446371000,382274000,-299136000,-89039000
RAMASTEEL.NS,11626000,83718000,127155000,94630000
RAMCOCEM.NS,6050700000,5114300000,5655000000,6639800000
RAMCOIND.NS,NaN,NaN,NaN,NaN
RAMCOSYS.NS,109180000,169110000,115690000,108760000
RAMKY.NS,-2660290000,-470000,325250000,-118970000
RAMSARUP.NS,,,,-556572688
RANASUG.NS,2655566000,-749292000,-864964000,-451230000
RANEENGINE.NS,-163400000,-135700000,-170600000,576900000
RANEHOLDIN.NS,-104700000,1158200000,1485200000,1823200000
RATNAMANI.NS,3075440000,2529189000,1517689000,1440593000
RAYMOND.NS,2017572000,1747728000,1415468000,300132000
RBL.NS,343400000,365300000,357500000,349300000
RBLBANK.NS,5001821000,8613648000,6332967000,4468070000
RCF.NS,NaN,NaN,NaN,NaN
RCOM.NS,-108070000000,-8670000000,-190000000,2450000000
RECLTD.NS,49722700000,57413800000,44505200000,63133700000
REDINGTON.NS,5339200000,4844700000,4844200000,4767400000
REFEX.NS,331261000,316295000,9374000,4562003
RELAXO.NS,2262500000,1754400000,1610700000,1199500000
RELCAPITAL.NS,-11990000000,-14610000000,-45560000000,12480000000
RELIANCE.NS,NaN,NaN,NaN,NaN
RELIGARE.NS,-10379756000,-15009506000,-11805107000,-1235584471
RELINFRA.NS,9115900000,-62772500000,3865100000,13980300000
REMSONSIND.NS,53366000,34417000,34458000,-7829000
RENUKA.NS,-5665590000,-3650530000,-6955440000,-11520160000
REPCOHOME.NS,2981400000,2490600000,2102900000,1876565098
REPRO.NS,NaN,NaN,NaN,NaN
RESPONIND.NS,243744000,294590000,93560000,76470000
REVATHI.NS,161145000,131834000,-17884000,104850000
RGL.NS,922324000,782840000,643271000,425218000
RHFL.NS,-3753200000,674200000,1673300000,1725900000
RICOAUTO.NS,166800000,510300000,580000000,516500000
RIIL.NS,97084000,93165000,108727000,170187000
RITES.NS,6332600000,4897700000,3565900000,3371200000
RKDL.NS,,37321000,-15641000,-32368000
RKFORGE.NS,96955000,1201130000,949260000,112171000
RMCL.NS,-617250000,943300000,103050000,-33880000
RML.NS,-455100000,24200000,242200000,43200000
RNAVAL.NS,-17607400000,-109265514000,-10119649000,-5772245000
ROHITFERRO.NS,-6794926000,-1967403000,-4577291000,-3404264000
ROHLTD.NS,NaN,NaN,NaN,NaN
ROLLT.NS,-232854000,-238226000,-4443000,-194039000
ROLTA.NS,-9149100000,-36574200000,-1056900000,1667400000
ROSSARI.NS,,456830000,254030000,142850000
ROSSELLIND.NS,266260000,5692000,2422000,-13133000
RPGLIFE.NS,290100000,108100000,134500000,120900000
RPOWER.NS,-42553700000,-29133500000,8357000000,11041600000
RPPINFRA.NS,181600000,234100000,116200000,227900000
RSSOFTWARE.NS,NaN,NaN,NaN,NaN
RSWM.NS,-134167000,-377489000,209822000,1040989000
RSYSTEMS.NS,NaN,NaN,NaN,NaN
RTNINFRA.NS,-1530391000,-13082019000,-6631934000,-2777744000
RTNPOWER.NS,1651550000,-33279653000,-16634788000,-6305728000
RUBYMILLS.NS,276953000,178036000,351624000,374063000
RUCHI.NS,,-880432000,-57546046000,-13625558000
RUCHINFRA.NS,-62113000,-155623000,-86065000,-70127741
RUCHIRA.NS,NaN,NaN,NaN,NaN
RUPA.NS,619034000,741778000,862299000,722836939
RUSHIL.NS,230497159,143349634,309241481,248895278
RVNL.NS,7533227000,7052434000,5695164000,4434620000
S&SPOWER.NS,NaN,NaN,NaN,NaN
SABEVENTS.NS,NaN,NaN,NaN,NaN
SABTN.NS,-368263400,-436269448,-527471894,52890390
SADBHAV.NS,11062460000,-540812000,-1140242000,-1716498000
SADBHIN.NS,10293620000,-2478650000,-3379730000,-3600990000
SAFARI.NS,306635000,272071000,215382000,101840000
SAGARDEEP.NS,2279000,16883980,4715282,3421777
SAGCEM.NS,265300000,135900000,262600000,-39200000
SAIL.NS,21207100000,23487100000,-2814000000,-27561700000
SAKAR.NS,96228452,66928200,38146743,33782909
SAKHTISUG.NS,-2059239000,-2140142000,-1771026000,393204000
SAKSOFT.NS,386510000,382110000,244090000,200940000
SAKUMA.NS,NaN,NaN,NaN,NaN
SALASAR.NS,223769000,332713000,296210000,186940000
SALONA.NS,11734967,16303589,21304329,33427570
SALSTEEL.NS,158800000,-215973000,423908000,8769000
SALZERELEC.NS,274132000,239574000,200165000,173422000
SAMBHAAV.NS,NaN,NaN,NaN,NaN
SANCO.NS,2916000,9317000,40723000,30427000
SANDESH.NS,610998000,648088000,828418000,728051000
SANDHAR.NS,569788000,958524000,656192000,416349000
SANGAMIND.NS,132800000,132300000,286200000,529300000
SANGHIIND.NS,NaN,NaN,NaN,NaN
SANGHVIFOR.NS,-53250000,-200617460,-231473630,-227592390
SANGHVIMOV.NS,-66034000,-580630000,-574798000,1091783000
SANGINITA.NS,33662000,39432438,34525336,11176126
SANOFI.NS,,,,
SANWARIA.NS,-12196240000,1578907000,846856798,436792846
SARDAEN.NS,NaN,NaN,NaN,NaN
SAREGAMA.NS,434945000,543266000,283017000,86487000
SARLAPOLY.NS,291100000,255200000,242500000,342964000
SASKEN.NS,788275000,904229000,824231000,846861000
SASTASUNDR.NS,-521313000,-428610000,-147291119,-285726547
SATIA.NS,918379000,877713000,686703000,455517000
SATIN.NS,1549726000,2014964000,748043000,249253980
SBICARD.NS,12448153000,8649659000,6035476000,3904077844
SBILIFE.NS,14221831000,13267964000,11503922000,9544223000
SBIN.NS,211399689000,33505535000,-37492540000,-973887000
SCAPDVR.NS,-82779000,-614227412,-504110375,479397026
SCHAEFFLER.NS,NaN,NaN,NaN,NaN
SCHAND.NS,-1114680000,-669200000,1070830000,612620000
SCHNEIDER.NS,-295750000,-243660000,-646720000,-1759060000
SCI.NS,3364800000,-626600000,3065000000,1823800000
SDBL.NS,NaN,NaN,NaN,NaN
SEAMECLTD.NS,1332480000,818540000,10020000,-1488640000
SELAN.NS,224354000,515116000,220567000,88341000
SELMCL.NS,,-3724695000,-25277014000,-5728285000
SEPOWER.NS,-85154752,-68155061,-51439603,-43816639
SEQUENT.NS,820460000,568770000,101880000,-138640000
SESHAPAPER.NS,NaN,NaN,NaN,NaN
SETCO.NS,-495600000,-5449000,-9635000,-135972000
SETUINFRA.NS,-439917000,1308000,70609000,71657000
SEYAIND.NS,470197000,884876000,523960000,422325000
SEZAL.NS,NaN,NaN,NaN,NaN
SFL.NS,1942862000,1337404000,1337072000,1255543000
SGL.NS,248774651,433054487,308387058,168539627
SHAHALLOYS.NS,NaN,NaN,NaN,NaN
SHAKTIPUMP.NS,-140764000,450914000,348483000,216467000
SHALBY.NS,275860000,316540000,391700000,287020000
SHALPAINTS.NS,-381844000,-817754000,-455549000,-96934000
SHANKARA.NS,421302000,284452000,738040000,587830370
SHANTIGEAR.NS,251900000,333500000,285800000,225100000
SHARDACROP.NS,1646917000,1763433000,1907731000,1903644000
SHARDAMOTR.NS,523878000,946553000,879712000,608956000
SHEMAROO.NS,NaN,NaN,NaN,NaN
SHIL.NS,231093000,546968000,-625000,
SHILPAMED.NS,NaN,NaN,NaN,NaN
SHIRPUR-G.NS,-1405462000,213210000,143310000,26390000
SHIVAMAUTO.NS,-371344000,-182145000,-12313000,-35793000
SHIVAMILLS.NS,11431000,66015000,38659000,44751000
SHIVATEX.NS,15470000,67029000,,102847000
SHK.NS,358600000,882500000,938800000,1048200000
SHOPERSTOP.NS,-1420300000,649800000,2738612000,118932000
SHREDIGCEM.NS,564371000,20611000,133709000,-90461000
SHREECEM.NS,15440600000,10150500000,13841500000,13390800000
SHREEPUSHK.NS,357111000,408458000,365489000,302170000
SHREERAMA.NS,210556000,-30261000,-25672000,-21327000
SHRENIK.NS,116039000,111188258,79108484,41844925
SHREYANIND.NS,319611000,469503000,311826000,251149000
SHREYAS.NS,-661400000,297700000,920400000,1060700000
SHRIPISTON.NS,730370000,1384510000,1388840000,1180990000
SHRIRAMCIT.NS,10332126000,10055269000,7493000000,5845757000
SHRIRAMEPC.NS,-772633000,305857000,-20950000,-1374453000
SHYAMCENT.NS,NaN,NaN,NaN,NaN
SHYAMTEL.NS,-57898000,-122205000,1362000,-15451000
SICAGEN.NS,NaN,NaN,NaN,NaN
SICAL.NS,-1218400000,182600000,341000000,393100000
SIEMENS.NS,,,,
SIGIND.NS,NaN,NaN,NaN,NaN
SIL.NS,-401196000,-234186000,112435000,-226473000
SILINV.NS,355590000,202511000,1358776000,192423000
SILLYMONKS.NS,11537000,6706974,18657932,14564028
SIMBHALS.NS,-388500000,-298214000,-1821104000,-542073000
SIMPLEXINF.NS,NaN,NaN,NaN,NaN
SINTEX.NS,-12564100000,215200000,1418400000,1342500000
SIRCA.NS,251575000,222362995,193898321,137034392
SIS.NS,2254530000,2146790000,1630280000,1097100000
SITINET.NS,-1881670000,-2642830000,-1698970000,-1792310000
SIYSIL.NS,NaN,NaN,NaN,NaN
SJVN.NS,16612100000,13665400000,12246100000,15452800000
SKFINDIA.NS,2889900000,3357700000,2958900000,2438900000
SKIL.NS,-19780411000,-2095236000,-4324340000,-3163130000
SKIPPER.NS,412550000,311960000,1177620000,1242150000
SKMEGGPROD.NS,47100836,48182618,13040179,15928019
SMARTLINK.NS,-142656000,-24848991,-33082818,-97125205
SMLISUZU.NS,-210621000,195737000,84970000,630099000
SMPL.NS,-665302000,-8611020000,-8686830000,-3390656000
SMSLIFE.NS,101831000,178473000,65013000,129432000
SMSPHARMA.NS,315737000,400484000,317497000,284864000
SNOWMAN.NS,-150110000,97174000,-35603000,-49291000
SOBHA.NS,NaN,NaN,NaN,NaN
SOLARA.NS,1145200000,670900000,59670000,-396000
SOLARINDS.NS,2786700000,2768000000,2335900000,1947300000
SOMANYCERA.NS,195028000,532505000,791013000,1150349000
SOMATEX.NS,-59165000,-171971000,-82251000,-83148000
SOMICONVEY.NS,24274000,15462000,10111000,3965000
SONATSOFTW.NS,2769300000,2488800000,1921300000,1569200000
SORILINFRA.NS,66600000,139522000,172624000,316770000
SOTL.NS,956424000,1142701000,1261959000,936195000
SOUTHBANK.NS,1045896000,2475345000,3348921000,3925046000
SOUTHWEST.NS,NaN,NaN,NaN,NaN
SPAL.NS,469190000,733720000,478130000,536050000
SPANDANA.NS,3518290000,3119000000,1879460000,529487044
SPARC.NS,-3124034000,-1454308000,-1969979000,-1190384000
SPCENET.NS,-51933616,-321466,49334360,-35001118
SPECIALITY.NS,-379990000,-78110000,-467660000,-255230000
SPENCERS.NS,-1307837000,23944000,-170487457,
SPENTEX.NS,,-363731491,-1154500155,-3092391623
SPIC.NS,674835000,629935000,454059000,263533000
SPICEJET.NS,-9365680000,-3024110000,5572060000,4272200000
SPLIL.NS,312724000,271681000,53872000,14514000
SPMLINFRA.NS,60579000,403700000,482720000,-42811000
SPTL.NS,-11799000000,-524600000,1736300000,4336600000
SPYL.NS,-211011000,-92336000,-139884000,-561207000
SREEL.NS,287601508,310810158,213717953,134030145
SREINFRA.NS,887500000,4867800000,3772900000,2428100000
SRF.NS,9159000000,5915800000,4617100000,5149900000
SRHHYPOLTD.NS,379072000,204257000,366063000,87336151
SRIPIPES.NS,1876763000,1175373000,1474015000,1402322000
SRTRANSFIN.NS,25122700000,25756800000,25489313000,12656341000
SSWL.NS,234495000,823559000,750914000,556831000
STAR.NS,433570000,892540000,742620000,2797100000
STARCEMENT.NS,2873034000,3049699000,3361805000,2008987000
STARPAPER.NS,372676000,531949000,542604000,603557000
STCINDIA.NS,NaN,NaN,NaN,NaN
STEELCITY.NS,71144000,90003278,114415069,51124504
STEELXIND.NS,642949836,-366786907,-1701320502,-1571597513
STEL.NS,151688870,89860242,57472806,13522350
STERTOOLS.NS,NaN,NaN,NaN,NaN
STINDIA.NS,,-58265000,-73349000,-79801000
STRTECH.NS,NaN,NaN,NaN,NaN
SUBCAPCITY.NS,NaN,NaN,NaN,NaN
SUBEX.NS,NaN,NaN,NaN,NaN
SUBROS.NS,848306000,762373000,605573000,131813000
SUDARSCHEM.NS,1450780000,1327500000,769150000,917650000
SUJANAUNI.NS,-902679000,-8102590000,-1231749000,-1787241000
SUMEETINDS.NS,NaN,NaN,NaN,NaN
SUMICHEM.NS,2046950000,1657960000,1451180000,
SUMIT.NS,59946000,60719000,77453168,31326000
SUMMITSEC.NS,NaN,NaN,NaN,NaN
SUNCLAYLTD.NS,6265600000,7497700000,6287800000,5470700000
SUNDARAM.NS,-26985000,58626000,-188600000,-61726000
SUNDARMFIN.NS,NaN,NaN,NaN,NaN
SUNDARMHLD.NS,781349000,1374623000,1296650000,4807109
SUNDRMBRAK.NS,25177000,70541000,37649000,17594000
SUNDRMFAST.NS,3265300000,4589700000,3881700000,3381800000
SUNFLAG.NS,920700000,1103000000,1286600000,652200000
SUNPHARMA.NS,41719600000,32078600000,25425000000,78462300000
SUNTECK.NS,1011190000,2411248000,2239864000,2161401000
SUNTV.NS,13854900000,14336800000,11355200000,10306700000
SUPERHOUSE.NS,262442000,209026000,176315000,83721000
SUPERSPIN.NS,-113026000,-144609000,-215904000,-129713000
SUPPETRO.NS,1026528000,492069000,1161206000,1794123000
SUPRAJIT.NS,1039650000,1337940000,1384830000,1137390000
SUPREMEIND.NS,4674000000,4486300000,4317500000,4304000000
SUPREMEINF.NS,,-14398331000,-9744697000,-3552840000
SURANASOL.NS,5904987,10036711,8427141,16704489
SURANAT&P.NS,,,18768000,19847678
SURYALAXMI.NS,-160764000,-84383000,51505000,195088000
SURYAROSNI.NS,1025500000,1208100000,1080400000,716300000
SUTLEJTEX.NS,NaN,NaN,NaN,NaN
SUVEN.NS,-942179000,-239041000,1236875000,871873000
SUVENPHAR.NS,3170017000,2622583200,,
SUZLON.NS,-26918400000,-15371900000,-3840100000,8516400000
SWANENERGY.NS,-48331000,-59832000,546921000,6092000
SWARAJENG.NS,710422000,824208000,800995000,688351000
SWELECTES.NS,-101688000,68286000,158896000,216307000
SWSOLAR.NS,3042720000,6382330000,4158784962,
SYMPHONY.NS,1817700000,915500000,1925500000,1662837000
SYNCOM.NS,-117189000,-113739000,-782356000,-1073238000
SYNGENE.NS,4121000000,3316000000,3054000000,2873000000
TAINWALCHM.NS,43366000,15202000,63651000,67386000
TAJGVK.NS,280968000,271929000,203894000,42308000
TAKE.NS,-109420000,1783920000,1598610000,1461550000
TALBROAUTO.NS,121996000,263779000,228956000,122239000
TALWALKARS.NS,,145810000,87750000,61280000
TALWGYM.NS,NaN,NaN,NaN,NaN
TANLA.NS,-2111656666,298210494,191078701,409134122
TANTIACONS.NS,,-1895000000,-194400000,-871800000
TARMAT.NS,68719000,5781000,12396000,345000
TASTYBITE.NS,408620000,300630000,264565000,219938000
TATACHEM.NS,10284100000,11628200000,15600000000,11206300000
TATACOFFEE.NS,1410137000,1068922000,1869987000,2095565000
TATACOMM.NS,-848300000,-804300000,-3256100000,-7614000000
TATACONSUM.NS,4601100000,4569800000,5565000000,4548000000
TATAELXSI.NS,NaN,NaN,NaN,NaN
TATAINVEST.NS,900895000,1338203000,1311247000,2004718000
TATAMETALI.NS,NaN,NaN,NaN,NaN
TATAMOTORS.NS,-119752300000,-287242000000,90913600000,75565600000
TATAMTRDVR.NS,-119752300000,-287242000000,90913600000,75565600000
TATAPOWER.NS,17266700000,27315000000,26825900000,10965900000
TATASTEEL.NS,NaN,NaN,NaN,NaN
TATASTLBSL.NS,-6284889000,17118465000,-245661963000,-36235677000
TATASTLLP.NS,-5162320000,1243867000,1408795000,587704000
TBZ.NS,214151000,155638000,212606000,129289000
TCI.NS,1431874000,1452932000,1238177000,812647000
TCIDEVELOP.NS,NaN,NaN,NaN,NaN
TCIEXP.NS,890800000,728400000,584000000,374870000
TCIFINANCE.NS,-523188000,24661000,16736118,36425086
TCNSBRANDS.NS,694120000,1314350000,980970000,157970000
TCPLPACK.NS,365187000,289531000,202171000,324679000
TCS.NS,324470000000,315620000000,258800000000,263570000000
TDPOWERSYS.NS,299375000,31985000,-144244000,-44265000
TEAMLEASE.NS,NaN,NaN,NaN,NaN
TECHIN.NS,-6099989,-2489370,-2858042,-3293873
TECHM.NS,38974000000,42888000000,37862000000,28509000000
TECHNOE.NS,1790967000,1933735000,2056591000,557420000
TECHNOFAB.NS,,-256490077,144469824,86260458
TEJASNET.NS,NaN,NaN,NaN,NaN
TERASOFT.NS,65248000,36766000,15760000,107746000
TEXINFRA.NS,-109605000,268541000,99799000,210321000
TEXMOPIPES.NS,39441000,29734000,1464000,-13458000
TEXRAIL.NS,-649244000,754127000,126465000,293754000
TFCILTD.NS,810181000,862515000,774848000,704285312
TFL.NS,-85821799,4489400,8245734,12203972
TGBHOTELS.NS,8573000,-542495000,17655000,-66153000
THANGAMAYL.NS,456559000,302559000,228726000,139748000
THEINVEST.NS,NaN,NaN,NaN,NaN
THEMISMED.NS,NaN,NaN,NaN,NaN
THERMAX.NS,2124500000,3254300000,2311000000,2161400000
THIRUSUGAR.NS,,,-1327610000,-153060000
THOMASCOOK.NS,NaN,NaN,NaN,NaN
THOMASCOTT.NS,NaN,NaN,NaN,NaN
THYROCARE.NS,884100000,851400000,932800000,428450000
TI.NS,2697276000,-1595133000,-1511301000,-2795819000
TIDEWATER.NS,1211200000,992500000,1068400000,1082700000
TIIL.NS,1262103000,1190360000,1199782000,1014785000
TIINDIA.NS,3132700000,2508300000,1555100000,1743500000
TIJARIA.NS,-24635737,61905139,-244076352,-209282813
TIL.NS,-185000000,231600000,75800000,-1166700000
TIMESGTY.NS,13174000,16434000,4811000,40575000
TIMETECHNO.NS,NaN,NaN,NaN,NaN
TIMKEN.NS,2460990000,1486420000,919910000,971970000
TINPLATE.NS,950284000,579990000,731628000,278602000
TIPSINDLTD.NS,NaN,NaN,NaN,NaN
TIRUMALCHM.NS,231700000,1135700000,1704400000,706700000
TIRUPATIFL.NS,2700000,41893911,15452582,4943339
TITAN.NS,14926600000,13886500000,11019100000,6972800000
TMRVL.NS,-310502000,-5891000,90272000,139798000
TNPETRO.NS,632811000,570324000,533128000,134414000
TNPL.NS,1300323000,943868000,-421545000,2645639000
TNTELE.NS,-140797700,-157054700,-144053300,-160994800
TOKYOPLAST.NS,7110000,-41371578,40194280,73913018
TORNTPHARM.NS,10247200000,4363100000,6781400000,9335800000
TORNTPOWER.NS,NaN,NaN,NaN,NaN
TOTAL.NS,21145000,76145172,79050114,57241907
TOUCHWOOD.NS,17644000,30996852,15088999,10147736
TPLPLASTEH.NS,,114279255,121609631,112798753
TREEHOUSE.NS,-281500000,-380780155,-972471009,-1631292686
TREJHARA.NS,69397000,122923000,71840000,
TRENT.NS,1059800000,948400000,870400000,586600000
